,Adilabad,Agra,Ahmadabad,Ahmadnagar,Aizawl,Ajmer,Akola,Alappuzha,Aligarh,Alirajpur,Almora,Alwar,Ambala,Ambedkar Nagar,Amravati,Amreli,Amritsar,Anand,Anantnag,Anjaw,Anugul,Anuppur,Araria,Ariyalur,Arwal,Ashoknagar,Auraiya,Aurangabad,Azamgarh,Bagalkot,Bageshwar,Baghpat,Bahraich,Baksa,Balaghat,Balangir,Baleshwar,Ballia,Balrampur,Banas Kantha,Banda,Banka,Bankura,Banswara,Bara Banki,Baramula,Baran,Barddhaman,Bareilly,Bargarh,Barmer,Barnala,Barpeta,Barwani,Bastar,Basti,Bathinda,Begusarai,Betul,Bhadrak,Bhagalpur,Bhandara,Bharatpur,Bharuch,Bhavnagar,Bhilwara,Bhind,Bhiwani,Bhojpur,Bhopal,Bidar,Bijapur,Bijnor,Bikaner,Bilaspur,Birbhum,Bishnupur,Bokaro,Bongaigaon,Budaun,Bulandshahr,Buldana,Bundi,Burhanpur,Buxar,Cachar,Central,Chamba,Chamoli,Champawat,Champhai,Chamrajnagar,Chandauli,Chandel,Chandigarh,Chandrapur,Changlang,Chatra,Chennai,Chhatarpur,Chhindwara,Chikkaballapura,Chikmagalur,Chirang,Chitradurga,Chitrakoot,Chittaurgarh,Chittoor,Churachandpur,Churu,Coimbatore,Cuddalore,Cuttack,Dadra & Nagar Haveli,Dakshin Bastar Dantewada,Dakshina Kannada,Damoh,Darbhanga,Darrang,Datia,Dausa,Davanagere,Debagarh,Dehradun,Deoghar,Deoria,Dewas,Dhalai,Dhamtari,Dhanbad,Dhar,Dharmapuri,Dharwad,Dhemaji,Dhenkanal,Dhubri,Dhule,Dibang Valley,Dibrugarh,Dima Hasao,Dimapur,Dindigul,Dindori,Diu,Doda,Dumka,Dungarpur,Durg,East,East Garo Hills,East Godavari,East Kameng,East Khasi Hills,East Siang,Ernakulam,Erode,Etah,Etawah,Faridabad,Faridkot,Farrukhabad,Fatehabad,Fatehgarh Sahib,Fatehpur,Firozabad,Gadag,Gajapati,Ganderbal,Gandhinagar,Ganganagar,Ganjam,Garhchiroli,Garhwa,Gautam Buddha Nagar,Gaya,Ghaziabad,Ghazipur,Giridih,Goalpara,Godda,Golaghat,Gonda,Gondiya,Gopalganj,Gorakhpur,Gumla,Guna,Guntur,Gurdaspur,Gwalior,Hailakandi,Hamirpur,Hanumangarh,Harda,Hardoi,Hardwar,Hassan,Haveri,Hazaribagh,Hingoli,Hisar,Hoshiarpur,Hyderabad,Idukki,Imphal East,Imphal West,Indore,Jabalpur,Jagatsinghapur,Jaintia Hills,Jaipur,Jaisalmer,Jajapur,Jalandhar,Jalaun,Jalgaon,Jalna,Jalor,Jalpaiguri,Jammu,Jamnagar,Jamtara,Jamui,Janjgir-Champa,Jashpur,Jaunpur,Jehanabad,Jhabua,Jhajjar,Jhalawar,Jhansi,Jharsuguda,Jhunjhunun,Jind,Jodhpur,Jorhat,Junagadh,Kachchh,Kaimur (Bhabua),Kaithal,Kalahandi,Kamrup,Kancheepuram,Kandhamal,Kangra,Kannauj,Kanniyakumari,Kannur,Kanpur Dehat,Kanpur Nagar,Kapurthala,Karaikal,Karauli,Karbi Anglong,Kargil,Karimganj,Karimnagar,Karnal,Karur,Kasaragod,Kathua,Katihar,Katni,Kaushambi,Kendrapara,Kendujhar,Khagaria,Khammam,Kheda,Kheri,Khordha,Khunti,Kinnaur,Kiphire,Kishanganj,Kishtwar,Kodagu,Kodarma,Kohima,Kokrajhar,Kolar,Kolasib,Kolhapur,Kolkata,Kollam,Koppal,Koraput,Korba,Koriya,Kota,Kottayam,Kozhikode,Krishna,Krishnagiri,Kulgam,Kullu,Kupwara,Kurnool,Kurukshetra,Kurung Kumey,Kushinagar,Lakhimpur,Lakhisarai,Lakshadweep,Lalitpur,Latehar,Latur,Lawangtlai,Leh (Ladakh),Lohardaga,Lohit,Longleng,Lower Dibang Valley,Lower Subansiri,Lucknow,Ludhiana,Lunglei,Madhepura,Madhubani,Madurai,Maharajganj,Mahasamund,Mahbubnagar,Mahendragarh,Mahesana,Mahoba,Mainpuri,Malappuram,Maldah,Malkangiri,Mamit,Mandi,Mandla,Mandsaur,Mandya,Mansa,Marigaon,Mathura,Mau,Mayurbhanj,Medak,Meerut,Mirzapur,Moga,Mokokchung,Mon,Moradabad,Morena,Muktsar,Mumbai,Munger,Murshidabad,Muzaffarnagar,Muzaffarpur,Nabarangapur,Nadia,Nagaon,Nagappattinam,Nagaur,Nagpur,Nainital,Nalanda,Nalbari,Nalgonda,Namakkal,Nanded,Nandurbar,Narayanpur,Narmada,Nashik,Navsari,Nawada,Nayagarh,Neemuch,New Delhi,Nicobar,Nizamabad,North,North & Middle Andaman,North 24 Parganas,North Goa,North Tripura,Nuapada,Pakur,Palakkad,Palamu,Pali,Palwal,Panch Mahals,Panchkula,Panipat,Panna,Papum Pare,Parbhani,Pashchim Champaran,Pashchim Medinipur,Pashchimi Singhbhum,Patan,Pathanamthitta,Patiala,Patna,Perambalur,Peren,Phek,Pilibhit,Pithoragarh,Porbandar,Prakasam,Pratapgarh,Puducherry,Pudukkottai,Pulwama,Punch,Pune,Purba Champaran,Purba Medinipur,Purbi Singhbhum,Puri,Puruliya,Rae Bareli,Raichur,Raigarh,Raipur,Raisen,Rajgarh,Rajkot,Rajnandgaon,Rajouri,Rajsamand,Ramanagara,Ramanathapuram,Ramban,Ramgarh,Ranchi,Rangareddy,Ratlam,Ratnagiri,Rayagada,Reasi,Rewa,Rewari,Ri Bhoi,Rohtak,Rohtas,Rudraprayag,Rupnagar,Sabar Kantha,Sagar,Saharanpur,Saharsa,Sahibganj,Sahibzada Ajit Singh Nagar,Saiha,Salem,Samastipur,Samba,Sambalpur,Sangli,Sangrur,Sant Kabir Nagar,Sant Ravi Das Nagar(Bhadohi),Saraikela-Kharsawan,Saran (Chhapra),Satara,Satna,Sawai Madhopur,Sehore,Senapati,Seoni,Serchhip,Shahdol,Shahid Bhagat Singh Nagar,Shahjahanpur,Shajapur,Sheikhpura,Sheohar,Sheopur,Shimla,Shivpuri,Shrawasti,Siddharth Nagar,Sidhi,Sikar,Simdega,Sindhudurg,Singrauli,Sirmaur,Sirohi,Sirsa,Sitamarhi,Sitapur,Sivaganga,Sivasagar,Siwan,Solan,Solapur,Sonbhadra,Sonipat,Sonitpur,South,South 24 Parganas,South Andaman,South Garo Hills,South Goa,South Tripura,Sri Potti Sriramulu Nellore,Srikakulam,Srinagar,Subarnapur,Sultanpur,Sundargarh,Supaul,Surat,Surendranagar,Surguja,Tamenglong,Tapi,Tarn Taran,Tawang,Tehri Garhwal,Thane,Thanjavur,The Dangs,The Nilgiris,Theni,Thiruvallur,Thiruvananthapuram,Thiruvarur,Thoothukkudi,Thoubal,Thrissur,Tikamgarh,Tinsukia,Tirap,Tiruchirappalli,Tirunelveli,Tiruppur,Tiruvannamalai,Tonk,Tuensang,Tumkur,Udaipur,Udalguri,Udham Singh Nagar,Udhampur,Udupi,Ujjain,Ukhrul,Umaria,Una,Unnao,Upper Siang,Upper Subansiri,Uttar Bastar Kanker,Uttara Kannada,Uttarkashi,Vadodara,Vaishali,Valsad,Varanasi,Vellore,Vidisha,Viluppuram,Virudunagar,Visakhapatnam,Vizianagaram,Warangal,Wardha,Washim,Wayanad,West,West Garo Hills,West Godavari,West Kameng,West Khasi Hills,West Tripura,Wokha,Yadgir,Yamunanagar,Yanam,Yavatmal,Zunheboto
Adilabad,0.0,0.520687,0.5801151,0.8590896,0.83280104,0.94236225,0.9031177,0.97627705,0.7247489,0.8549718,0.87146854,0.85865283,0.88192743,0.9174542,0.8274089,0.93486696,0.84266764,0.9590806,0.85076773,0.7803645,0.92723846,0.9133509,0.8669942,0.94841444,0.87834585,0.7559218,0.9169128,0.9442863,0.8702833,0.9518393,0.8347454,0.90902054,0.54682636,0.8751322,0.9235185,0.9248426,0.9385604,0.9478533,0.54639286,0.6024572,0.8942648,0.9384998,0.98009104,0.8943546,0.894275,0.85886234,0.8785862,0.80404,0.6615704,0.92078394,0.8803682,0.84503883,0.83144563,0.66184133,0.84409124,0.9474466,0.8732543,0.935063,0.91171783,0.94663346,0.81449527,0.90049344,0.92413634,0.94076085,0.9144182,0.9343243,0.85507774,0.90851384,0.9577678,0.89036286,0.9164167,0.80676705,0.8536694,0.9037676,0.8776228,0.95857924,0.7972895,0.90768296,0.86432296,0.8860523,0.87325627,0.8954703,0.9060101,0.81122994,0.9394517,0.76763,0.84086084,0.84550226,0.864175,0.81530744,0.804095,0.95073694,0.9268663,0.79526263,0.86705285,0.91122884,0.8033132,0.83884394,0.91609126,0.8342293,0.9137223,0.8999228,0.95485127,0.8486841,0.9513121,0.8913458,0.94010156,0.79624236,0.8040596,0.9166667,0.9138682,0.97239476,0.9519407,0.8223955,0.8470269,0.982928,0.88973874,0.9091378,0.8472108,0.86601424,0.9341821,0.9634849,0.8179578,0.88359064,0.8676895,0.9302935,0.8839528,0.83722323,0.85880643,0.89755565,0.8187224,0.9624231,0.94616956,0.8382159,0.917362,0.8643282,0.86056155,0.77855986,0.8671051,0.82595414,0.8003268,0.9503495,0.8918641,0.7904738,0.836395,0.89071894,0.91373235,0.8837165,0.51462907,0.758934,0.8249962,0.78237456,0.46129584,0.8096732,0.9627521,0.97661334,0.8844508,0.917316,0.7305968,0.8396171,0.93281794,0.86067957,0.8566761,0.86816126,0.8848517,0.92726606,0.8954608,0.8072158,0.92864174,0.93650264,0.9172832,0.8963794,0.94395036,0.83801734,0.7355481,0.7641079,0.9396143,0.85135156,0.82411903,0.85852635,0.79953724,0.91229326,0.8786426,0.8806844,0.85689145,0.8760504,0.8821315,0.8281249,0.8945312,0.80695516,0.86278,0.96975994,0.90890425,0.867323,0.6815788,0.8665983,0.9798589,0.926819,0.8934131,0.8354903,0.87204576,0.9291559,0.7615503,0.9311003,0.8276954,0.8260572,0.7479029,0.9043353,0.95348185,0.6240588,0.69914556,0.87484723,0.97973824,0.9230802,0.9169032,0.8203307,0.8931611,0.8955187,0.95951384,0.8959141,0.95267045,0.8263167,0.87831354,0.8421281,0.8760833,0.9117665,0.9144282,0.8310549,0.8749811,0.89131415,0.9239972,0.88118213,0.97641575,0.86540836,0.836838,0.8982067,0.9588398,0.93155175,0.87862426,0.86646545,0.917194,0.8315694,0.902206,0.9205297,0.931528,0.9238356,0.94232637,0.9728756,0.9134615,0.79526997,0.875847,0.80637777,0.93256915,0.84684575,0.82016563,0.8395972,0.97974515,0.8695948,0.9542938,0.9167278,0.86023873,0.8497191,0.88827604,0.92653483,0.9408611,0.93991256,0.9070188,0.9721611,0.9407378,0.7658253,0.9670121,0.8439567,0.80370927,0.78113383,0.85644907,0.8086634,0.8810196,0.85085636,0.7963341,0.8797112,0.928882,0.805555,0.91066724,0.9404608,0.97637135,0.9047975,0.9226852,0.8719676,0.85167944,0.9400739,0.9845625,0.94382924,0.92687327,0.96543765,0.8073127,0.85037357,0.8299709,0.76953214,0.87125874,0.7867612,0.8944535,0.8597864,0.85976875,0.7895088,0.9096599,0.8475824,0.83421737,0.7973594,0.79978085,0.83366346,0.7856393,0.7842541,0.7903236,0.7823999,0.78102714,0.8162008,0.8021657,0.91067404,0.770178,0.92738044,0.8343204,0.7733501,0.94770247,0.84454626,0.95141506,0.89761466,0.90997815,0.90025693,0.8996935,0.86464804,0.80635065,0.89939505,0.91495293,0.92381424,0.9501303,0.8584262,0.8318899,0.9408369,0.92230976,0.92673653,0.9858931,0.7902477,0.92606163,0.8804827,0.79344046,0.7901992,0.7697797,0.70734406,0.87663585,0.5949026,0.87820685,0.7856712,0.91352004,0.6937156,0.88020796,0.9227643,0.8810442,0.95271,0.9131758,0.8155658,0.8574989,0.91827685,0.9139509,0.98925084,0.9784346,0.7911727,0.8479231,0.79438126,0.92297155,0.61017305,0.9350925,0.90785235,0.9234134,0.9075025,0.7954677,0.7844351,0.9859198,0.31444624,0.7920844,0.6684085,0.8775868,0.8524561,0.8449926,0.8180561,0.9488738,0.8187031,0.9618186,0.8298548,0.9056936,0.8722401,0.8343109,0.8925074,0.8023378,0.87478524,0.65017635,0.82943815,0.7616742,0.86385816,0.975656,0.86099494,0.78811014,0.9323026,0.7887534,0.7968315,0.8095453,0.8628702,0.8687015,0.92829067,0.888342,0.8890289,0.9759268,0.84278023,0.82020766,0.5208674,0.6896214,0.93541235,0.8573352,0.9378467,0.9080499,0.9252117,0.91405964,0.8453786,0.8603589,0.922948,0.88193023,0.8182037,0.8143818,0.8490173,0.9394467,0.77687126,0.97147506,0.8146308,0.9006409,0.83761245,0.8256489,0.8839242,0.93797386,0.89949024,0.8205591,0.8841941,0.87461114,0.7346247,0.8834783,0.9512196,0.82684445,0.88086563,0.93065256,0.9186825,0.82569575,0.9019238,0.8608962,0.90512455,0.7910341,0.88443047,0.86228174,0.8195957,0.91849554,0.9387919,0.88061684,0.92132044,0.91207325,0.8958445,0.32062712,0.9512277,0.898522,0.9384666,0.91947865,0.8413249,0.9145207,0.79245013,0.9051888,0.8980738,0.6859377,0.9239535,0.8531848,0.83500737,0.84730047,0.8856249,0.8525845,0.9118977,0.84356487,0.8688627,0.9682403,0.8389275,0.9075892,0.8744424,0.8325332,0.8823661,0.8594527,0.4957763,0.5757449,0.978003,0.8941166,0.9541524,0.8462674,0.8495634,0.9254369,0.8932113,0.9074329,0.54405963,0.6393777,0.8143736,0.7397697,0.8697733,0.8580088,0.888047,0.9028521,0.8645428,0.8778637,0.9360363,0.97129613,0.920824,0.63779485,0.9230405,0.8469332,0.8024034,0.89313704,0.8994846,0.7892349,0.87318397,0.5083383,0.96105933,0.83407855,0.947155,0.94473505,0.8772254,0.9563471,0.9605914,0.9802778,0.81673175,0.9506781,0.8785115,0.8743676,0.7921025,0.95420843,0.9222143,0.9754983,0.97609496,0.90131694,0.79146034,0.98737353,0.90864265,0.8882265,0.83818495,0.84815055,0.9672977,0.9036052,0.79287547,0.8542797,0.89605767,0.86301166,0.7816113,0.78002095,0.8798755,0.9675478,0.834191,0.8985194,0.9088491,0.93223286,0.79327816,0.952892,0.88338745,0.9006323,0.9810841,0.8348621,0.9712126,0.9463587,0.8816272,0.8656244,0.8669228,0.6149426,0.6509432,0.92105395,0.8070097,0.590764,0.886496,0.78641206,0.93205553,0.86576843,0.7765881,0.839381,0.7884324
Agra,0.520687,0.0,0.9049963,0.76494974,0.3213318,0.6171356,0.49018282,0.46558633,0.7897949,0.4039328,0.31193098,0.73685175,0.36469045,0.44379067,0.59664243,0.42625615,0.5731241,0.54754436,0.31834355,0.21980947,0.40978974,0.3808002,0.59779286,0.42363924,0.32433826,0.79138416,0.3765039,0.4905668,0.74635583,0.4990505,0.2685507,0.39394295,0.7123918,0.3244886,0.50172263,0.513378,0.62061536,0.53106964,0.76851285,0.67178595,0.4992281,0.49375284,0.5402096,0.41916564,0.65384847,0.35738647,0.38113374,0.69009167,0.8045944,0.4202764,0.61648524,0.2882288,0.52414393,0.6113739,0.35346696,0.5412328,0.38723177,0.58708656,0.53874916,0.54185677,0.70409197,0.36597094,0.61362267,0.441898,0.60892814,0.5224178,0.5557032,0.40916553,0.5384146,0.6176559,0.3995111,0.32194534,0.70557463,0.540933,0.58903426,0.55389416,0.2646175,0.47582275,0.34048542,0.61682045,0.7330501,0.6003187,0.37614748,0.44414258,0.40069175,0.6225344,0.37161702,0.29839525,0.30046543,0.25878718,0.27935082,0.45102948,0.51430786,0.23752415,0.44487372,0.52049875,0.24766673,0.3744139,0.6842082,0.6587174,0.513382,0.336317,0.3679839,0.32792404,0.4064061,0.35242912,0.48668197,0.681529,0.30963048,0.5473056,0.6708341,0.6130485,0.5878865,0.33031803,0.29961395,0.515497,0.49101058,0.65914184,0.35121313,0.35496596,0.42949706,0.48738146,0.2525369,0.5050653,0.40380195,0.55559,0.48422348,0.3161202,0.34874478,0.6132933,0.7586792,0.4733225,0.4637581,0.36218262,0.4018367,0.48469856,0.57242936,0.217721,0.41575545,0.25632364,0.30237347,0.568209,0.37193292,0.23286861,0.30203354,0.42145666,0.46136358,0.4767481,0.65313184,0.30449903,0.74247617,0.22402593,0.4444455,0.25396568,0.5842348,0.53020597,0.5289772,0.4244553,0.5443464,0.2881573,0.4191162,0.34003177,0.2963807,0.74463737,0.60498625,0.38072026,0.3517486,0.24449627,0.47472557,0.43483526,0.6796699,0.38953656,0.5386326,0.59518874,0.77032113,0.75668424,0.5855004,0.5702977,0.40255424,0.38485053,0.43570286,0.66903085,0.40086854,0.5787149,0.74161524,0.4186323,0.53562784,0.74763286,0.48228437,0.6224789,0.3309663,0.4319471,0.43282953,0.328228,0.7567932,0.42390397,0.4518326,0.4449179,0.47275984,0.45596313,0.43618172,0.46389928,0.77506554,0.36595488,0.32692346,0.31848696,0.70468825,0.5506315,0.41018474,0.37710503,0.8293262,0.3175017,0.5370753,0.48922426,0.4172193,0.7227982,0.46923646,0.49064836,0.55392396,0.42190328,0.49531245,0.29501548,0.45052177,0.5257606,0.35203314,0.702171,0.3628412,0.48300362,0.33103067,0.39483997,0.4523252,0.2963004,0.50169903,0.37127224,0.74123234,0.35555688,0.46576658,0.60858387,0.43564484,0.37341213,0.43907648,0.59129393,0.71726763,0.38432506,0.4625683,0.424461,0.5089249,0.52259177,0.47604725,0.7899901,0.36350346,0.25088307,0.44333836,0.42366144,0.250805,0.46446088,0.5686419,0.37836397,0.38427752,0.41070506,0.31561154,0.63119596,0.45219287,0.48783407,0.4252091,0.49309403,0.40657654,0.5314526,0.54162866,0.7983334,0.57965255,0.31214237,0.23720941,0.2304143,0.4108637,0.25563526,0.29071084,0.33771282,0.26029986,0.35856283,0.3894102,0.25666913,0.6244453,0.52348197,0.53680146,0.37401465,0.49500954,0.4013984,0.31585547,0.46132475,0.45933336,0.5619232,0.68664956,0.48351723,0.25980127,0.28799048,0.3197376,0.75570714,0.3408931,0.2270121,0.59824663,0.37214118,0.36591315,0.23073,0.38137972,0.31953958,0.5578829,0.26479936,0.23467562,0.3051757,0.22450367,0.23474091,0.2269025,0.22337663,0.8410226,0.70278525,0.26623514,0.4669559,0.8138623,0.6498481,0.6061933,0.36964223,0.6419033,0.2993978,0.5215324,0.33228284,0.48745617,0.6759412,0.60897493,0.32796907,0.2638588,0.37455744,0.3948735,0.4437351,0.40313494,0.32685578,0.41737795,0.56142896,0.4179247,0.6120946,0.55218196,0.7222402,0.473367,0.34116933,0.23900068,0.2645408,0.64243203,0.6460984,0.38058677,0.9205809,0.37951583,0.7192969,0.6273187,0.8068732,0.42840344,0.68643165,0.524819,0.4331614,0.6794816,0.71490914,0.35451433,0.5796861,0.3449673,0.5977274,0.48270229,0.69526285,0.62315166,0.24993168,0.55208313,0.81259865,0.3885125,0.55290973,0.39095974,0.367582,0.25804403,0.2246499,0.52237225,0.6811659,0.2344988,0.8346935,0.34157893,0.32565695,0.30263376,0.40625414,0.5815395,0.5175946,0.5521295,0.31736577,0.49565974,0.31969255,0.40423027,0.45804313,0.24684474,0.48362765,0.7038995,0.6728892,0.7412316,0.4792108,0.41714653,0.4578469,0.83409274,0.36789078,0.2534866,0.24576114,0.5852057,0.30223322,0.33029062,0.7002212,0.57969564,0.3812384,0.51594406,0.2880797,0.2936705,0.86081713,0.38320348,0.66572773,0.29179382,0.42850643,0.5462059,0.54252076,0.46382385,0.45026988,0.520027,0.49186903,0.5183244,0.7165391,0.45412618,0.3157355,0.38752133,0.2193786,0.46691462,0.26270562,0.34360638,0.64428985,0.73450786,0.4578588,0.429024,0.36674154,0.26704884,0.61031204,0.33137906,0.34031433,0.3664781,0.48529863,0.26525432,0.3195674,0.5297938,0.36325192,0.6659507,0.5204895,0.37872174,0.43842003,0.24210057,0.7167532,0.6980643,0.24900147,0.36778268,0.59819335,0.3764324,0.4247332,0.45218295,0.4025428,0.8223967,0.55547595,0.58676535,0.42705792,0.48192716,0.2955416,0.43581265,0.2400843,0.40721604,0.31320432,0.6888579,0.47195524,0.31136584,0.28528374,0.3985764,0.3371733,0.60072577,0.39269808,0.6030084,0.4512124,0.6039544,0.32752457,0.3252021,0.4477443,0.28956512,0.44186386,0.37512058,0.6716947,0.81785214,0.4636266,0.319136,0.59920883,0.29459214,0.7451646,0.46521002,0.41523325,0.4176778,0.74580294,0.7614958,0.26315656,0.35496578,0.32961988,0.34231743,0.6826605,0.65235806,0.34148148,0.3183221,0.5127912,0.57835644,0.4727705,0.790498,0.54246294,0.34848857,0.24360143,0.3282084,0.40475133,0.2277716,0.33599478,0.8263465,0.60451806,0.30115157,0.35804537,0.41745678,0.7664091,0.5828051,0.42216772,0.5379139,0.30390975,0.5849691,0.52739567,0.41580117,0.2275214,0.6287756,0.6590764,0.56032294,0.5936288,0.40468177,0.25429544,0.55097485,0.6601578,0.3459791,0.40535048,0.31224385,0.39425465,0.5268759,0.24088061,0.30225638,0.35659134,0.6644453,0.22033681,0.22246256,0.34882343,0.3918255,0.27753758,0.7003453,0.6428279,0.4799393,0.7533409,0.6558872,0.5112923,0.67721474,0.51454836,0.7478719,0.5919547,0.52153593,0.36547595,0.418798,0.3126336,0.63722235,0.4097155,0.67396706,0.24762018,0.39378822,0.43084332,0.23405772,0.4538341,0.3978261,0.21700121,0.57932824,0.23807965
