,Adilabad,Agra,Ahmadabad,Ahmadnagar,Aizawl,Ajmer,Akola,Alappuzha,Aligarh,Alirajpur,Almora,Alwar,Ambala,Ambedkar Nagar,Amravati,Amreli,Amritsar,Anand,Anantnag,Anjaw,Anugul,Anuppur,Araria,Ariyalur,Arwal,Ashoknagar,Auraiya,Aurangabad,Azamgarh,Bagalkot,Bageshwar,Baghpat,Bahraich,Baksa,Balaghat,Balangir,Baleshwar,Ballia,Balrampur,Banas Kantha,Banda,Banka,Bankura,Banswara,Bara Banki,Baramula,Baran,Barddhaman,Bareilly,Bargarh,Barmer,Barnala,Barpeta,Barwani,Bastar,Basti,Bathinda,Begusarai,Betul,Bhadrak,Bhagalpur,Bhandara,Bharatpur,Bharuch,Bhavnagar,Bhilwara,Bhind,Bhiwani,Bhojpur,Bhopal,Bidar,Bijapur,Bijnor,Bikaner,Bilaspur,Birbhum,Bishnupur,Bokaro,Bongaigaon,Budaun,Bulandshahr,Buldana,Bundi,Burhanpur,Buxar,Cachar,Central,Chamba,Chamoli,Champawat,Champhai,Chamrajnagar,Chandauli,Chandel,Chandigarh,Chandrapur,Changlang,Chatra,Chennai,Chhatarpur,Chhindwara,Chikkaballapura,Chikmagalur,Chirang,Chitradurga,Chitrakoot,Chittaurgarh,Chittoor,Churachandpur,Churu,Coimbatore,Cuddalore,Cuttack,Dadra & Nagar Haveli,Dakshin Bastar Dantewada,Dakshina Kannada,Damoh,Darbhanga,Darrang,Datia,Dausa,Davanagere,Debagarh,Dehradun,Deoghar,Deoria,Dewas,Dhalai,Dhamtari,Dhanbad,Dhar,Dharmapuri,Dharwad,Dhemaji,Dhenkanal,Dhubri,Dhule,Dibang Valley,Dibrugarh,Dima Hasao,Dimapur,Dindigul,Dindori,Diu,Doda,Dumka,Dungarpur,Durg,East,East Garo Hills,East Godavari,East Kameng,East Khasi Hills,East Siang,Ernakulam,Erode,Etah,Etawah,Faridabad,Faridkot,Farrukhabad,Fatehabad,Fatehgarh Sahib,Fatehpur,Firozabad,Gadag,Gajapati,Ganderbal,Gandhinagar,Ganganagar,Ganjam,Garhchiroli,Garhwa,Gautam Buddha Nagar,Gaya,Ghaziabad,Ghazipur,Giridih,Goalpara,Godda,Golaghat,Gonda,Gondiya,Gopalganj,Gorakhpur,Gumla,Guna,Guntur,Gurdaspur,Gwalior,Hailakandi,Hamirpur,Hanumangarh,Harda,Hardoi,Hardwar,Hassan,Haveri,Hazaribagh,Hingoli,Hisar,Hoshiarpur,Hyderabad,Idukki,Imphal East,Imphal West,Indore,Jabalpur,Jagatsinghapur,Jaintia Hills,Jaipur,Jaisalmer,Jajapur,Jalandhar,Jalaun,Jalgaon,Jalna,Jalor,Jalpaiguri,Jammu,Jamnagar,Jamtara,Jamui,Janjgir-Champa,Jashpur,Jaunpur,Jehanabad,Jhabua,Jhajjar,Jhalawar,Jhansi,Jharsuguda,Jhunjhunun,Jind,Jodhpur,Jorhat,Junagadh,Kachchh,Kaimur (Bhabua),Kaithal,Kalahandi,Kamrup,Kancheepuram,Kandhamal,Kangra,Kannauj,Kanniyakumari,Kannur,Kanpur Dehat,Kanpur Nagar,Kapurthala,Karaikal,Karauli,Karbi Anglong,Kargil,Karimganj,Karimnagar,Karnal,Karur,Kasaragod,Kathua,Katihar,Katni,Kaushambi,Kendrapara,Kendujhar,Khagaria,Khammam,Kheda,Kheri,Khordha,Khunti,Kinnaur,Kiphire,Kishanganj,Kishtwar,Kodagu,Kodarma,Kohima,Kokrajhar,Kolar,Kolasib,Kolhapur,Kolkata,Kollam,Koppal,Koraput,Korba,Koriya,Kota,Kottayam,Kozhikode,Krishna,Krishnagiri,Kulgam,Kullu,Kupwara,Kurnool,Kurukshetra,Kurung Kumey,Kushinagar,Lakhimpur,Lakhisarai,Lakshadweep,Lalitpur,Latehar,Latur,Lawangtlai,Leh (Ladakh),Lohardaga,Lohit,Longleng,Lower Dibang Valley,Lower Subansiri,Lucknow,Ludhiana,Lunglei,Madhepura,Madhubani,Madurai,Maharajganj,Mahasamund,Mahbubnagar,Mahendragarh,Mahesana,Mahoba,Mainpuri,Malappuram,Maldah,Malkangiri,Mamit,Mandi,Mandla,Mandsaur,Mandya,Mansa,Marigaon,Mathura,Mau,Mayurbhanj,Medak,Meerut,Mirzapur,Moga,Mokokchung,Mon,Moradabad,Morena,Muktsar,Mumbai,Munger,Murshidabad,Muzaffarnagar,Muzaffarpur,Nabarangapur,Nadia,Nagaon,Nagappattinam,Nagaur,Nagpur,Nainital,Nalanda,Nalbari,Nalgonda,Namakkal,Nanded,Nandurbar,Narayanpur,Narmada,Nashik,Navsari,Nawada,Nayagarh,Neemuch,New Delhi,Nicobar,Nizamabad,North,North & Middle Andaman,North 24 Parganas,North Goa,North Tripura,Nuapada,Pakur,Palakkad,Palamu,Pali,Palwal,Panch Mahals,Panchkula,Panipat,Panna,Papum Pare,Parbhani,Pashchim Champaran,Pashchim Medinipur,Pashchimi Singhbhum,Patan,Pathanamthitta,Patiala,Patna,Perambalur,Peren,Phek,Pilibhit,Pithoragarh,Porbandar,Prakasam,Pratapgarh,Puducherry,Pudukkottai,Pulwama,Punch,Pune,Purba Champaran,Purba Medinipur,Purbi Singhbhum,Puri,Puruliya,Rae Bareli,Raichur,Raigarh,Raipur,Raisen,Rajgarh,Rajkot,Rajnandgaon,Rajouri,Rajsamand,Ramanagara,Ramanathapuram,Ramban,Ramgarh,Ranchi,Rangareddy,Ratlam,Ratnagiri,Rayagada,Reasi,Rewa,Rewari,Ri Bhoi,Rohtak,Rohtas,Rudraprayag,Rupnagar,Sabar Kantha,Sagar,Saharanpur,Saharsa,Sahibganj,Sahibzada Ajit Singh Nagar,Saiha,Salem,Samastipur,Samba,Sambalpur,Sangli,Sangrur,Sant Kabir Nagar,Sant Ravi Das Nagar(Bhadohi),Saraikela-Kharsawan,Saran (Chhapra),Satara,Satna,Sawai Madhopur,Sehore,Senapati,Seoni,Serchhip,Shahdol,Shahid Bhagat Singh Nagar,Shahjahanpur,Shajapur,Sheikhpura,Sheohar,Sheopur,Shimla,Shivpuri,Shrawasti,Siddharth Nagar,Sidhi,Sikar,Simdega,Sindhudurg,Singrauli,Sirmaur,Sirohi,Sirsa,Sitamarhi,Sitapur,Sivaganga,Sivasagar,Siwan,Solan,Solapur,Sonbhadra,Sonipat,Sonitpur,South,South 24 Parganas,South Andaman,South Garo Hills,South Goa,South Tripura,Sri Potti Sriramulu Nellore,Srikakulam,Srinagar,Subarnapur,Sultanpur,Sundargarh,Supaul,Surat,Surendranagar,Surguja,Tamenglong,Tapi,Tarn Taran,Tawang,Tehri Garhwal,Thane,Thanjavur,The Dangs,The Nilgiris,Theni,Thiruvallur,Thiruvananthapuram,Thiruvarur,Thoothukkudi,Thoubal,Thrissur,Tikamgarh,Tinsukia,Tirap,Tiruchirappalli,Tirunelveli,Tiruppur,Tiruvannamalai,Tonk,Tuensang,Tumkur,Udaipur,Udalguri,Udham Singh Nagar,Udhampur,Udupi,Ujjain,Ukhrul,Umaria,Una,Unnao,Upper Siang,Upper Subansiri,Uttar Bastar Kanker,Uttara Kannada,Uttarkashi,Vadodara,Vaishali,Valsad,Varanasi,Vellore,Vidisha,Viluppuram,Virudunagar,Visakhapatnam,Vizianagaram,Warangal,Wardha,Washim,Wayanad,West,West Garo Hills,West Godavari,West Kameng,West Khasi Hills,West Tripura,Wokha,Yadgir,Yamunanagar,Yanam,Yavatmal,Zunheboto
Adilabad,0.0,0.54453135,0.59871304,0.8585149,0.49824354,0.74914354,0.92676836,0.68242013,0.6106691,0.8134582,0.61818945,0.6815798,0.597355,0.7373366,0.8890958,0.7604797,0.52711564,0.8127779,0.48969588,0.39018226,0.8264347,0.8686532,0.6144327,0.7471158,0.71681654,0.7581587,0.7591412,0.9453373,0.72015023,0.89376116,0.5886277,0.65638477,0.51821226,0.523641,0.9235772,0.8871872,0.7515322,0.7433027,0.51673895,0.5704167,0.7902,0.6948856,0.7409505,0.8047506,0.7242222,0.48494053,0.79421055,0.62677324,0.5594321,0.8719959,0.6575457,0.56782484,0.5117526,0.74585617,0.8903116,0.73825824,0.5844834,0.6974709,0.92053115,0.77159023,0.61644125,0.9319155,0.7334595,0.8200935,0.77000344,0.77046096,0.7386831,0.65854967,0.75087994,0.8610057,0.938012,0.8902068,0.62020606,0.63687503,0.84449387,0.698223,0.4603582,0.73211884,0.53544503,0.6852397,0.6677801,0.9145366,0.77602303,0.859511,0.7516718,0.45966464,0.6370433,0.51295936,0.58722717,0.6025975,0.4787665,0.7723427,0.77623224,0.4563338,0.5766734,0.95129657,0.4016566,0.7198268,0.80396575,0.79221725,0.9203511,0.8173324,0.81189495,0.5241893,0.84977627,0.7933197,0.7964549,0.76512235,0.47120935,0.6610162,0.70986104,0.774009,0.81377494,0.78327954,0.8972856,0.7956507,0.8566255,0.6708143,0.50003535,0.7672985,0.7470614,0.8543446,0.7694976,0.59747475,0.6742293,0.72203445,0.86655897,0.5203904,0.8898719,0.7084429,0.8112778,0.79130864,0.85808384,0.41910794,0.8003459,0.5521549,0.8444101,0.38927993,0.43355256,0.48177505,0.45503286,0.7147147,0.87308645,0.68358165,0.49685374,0.6697042,0.7935719,0.9028088,0.3976826,0.4905999,0.8569313,0.44546986,0.32161817,0.4048366,0.69871855,0.77021956,0.70856845,0.7559221,0.594457,0.55311537,0.73560166,0.60182303,0.57229984,0.7587086,0.72206926,0.8619015,0.8465923,0.4595669,0.7780892,0.62309587,0.8390423,0.9402957,0.80736274,0.6466914,0.6522901,0.597462,0.7597319,0.68620247,0.519714,0.641011,0.4498846,0.71936536,0.9170406,0.68527734,0.6863827,0.7762581,0.81749284,0.8703562,0.5482685,0.7301903,0.51448125,0.77338696,0.62513757,0.8817345,0.6114794,0.6087425,0.8147787,0.83549684,0.73609316,0.9031179,0.62163067,0.57796866,0.86392355,0.68096477,0.47191668,0.48452365,0.7863301,0.8806909,0.79112965,0.39215684,0.615171,0.6080841,0.807451,0.5841462,0.78277206,0.85112935,0.90955395,0.7013721,0.61086106,0.5296105,0.71222013,0.65544915,0.68241936,0.83756363,0.8037044,0.7608298,0.7260801,0.79663956,0.65170753,0.8164707,0.81064886,0.8241246,0.7105426,0.6147883,0.63906556,0.44910336,0.749302,0.6834207,0.74915123,0.6034104,0.8906065,0.50681365,0.7842965,0.8607693,0.5691181,0.74755585,0.63320833,0.7644916,0.7649631,0.70657414,0.5557399,0.66538507,0.76404756,0.48549098,0.47500575,0.50634295,0.98727024,0.6120619,0.7359551,0.74681723,0.519763,0.6126689,0.85205007,0.79545283,0.77257687,0.7969911,0.67024636,0.96157706,0.80281675,0.6191507,0.8308326,0.7388084,0.52409345,0.39056692,0.59281796,0.4759237,0.73519325,0.6980214,0.4484294,0.5511216,0.81682515,0.48527744,0.83823425,0.68781424,0.66954064,0.86592555,0.90493345,0.8420956,0.81482506,0.8113953,0.69584006,0.7353296,0.9178961,0.80806077,0.4700628,0.53733814,0.41498545,0.8213177,0.60039616,0.3933806,0.68736523,0.4298932,0.66858494,0.5881751,0.83648115,0.749356,0.8937861,0.49177527,0.4609993,0.74183863,0.39281964,0.39212704,0.3951618,0.39119995,0.6755427,0.5436772,0.49109143,0.6566719,0.5888107,0.6858531,0.65303546,0.8192851,0.9372916,0.64804775,0.7741124,0.802341,0.7349482,0.7044183,0.633747,0.8920109,0.49388555,0.5677049,0.89862335,0.82197773,0.7947035,0.5888943,0.48984176,0.7299305,0.7365747,0.7595309,0.9820249,0.59979504,0.79438156,0.5722391,0.39672023,0.3950996,0.6013638,0.6623728,0.5783662,0.66326094,0.66533256,0.5905408,0.64604604,0.57904965,0.89455473,0.66087496,0.506037,0.7353604,0.6948565,0.891016,0.6247754,0.7147364,0.54561466,0.97258025,0.7671695,0.8879689,0.81993264,0.87848365,0.8363024,0.7114196,0.83546484,0.71680725,0.8276968,0.7953998,0.61552316,0.39221755,0.9876518,0.28286123,0.45632023,0.5384014,0.79560757,0.5207814,0.8653101,0.616452,0.7203523,0.7292933,0.7501073,0.6548909,0.80491364,0.5814929,0.6069588,0.8323903,0.4011689,0.91607064,0.550176,0.6724534,0.70074505,0.7043121,0.6808239,0.5851916,0.64915884,0.74389297,0.45323604,0.39841574,0.6283757,0.59711605,0.6718825,0.9055942,0.8127345,0.7468455,0.7288395,0.48260128,0.4718294,0.66789114,0.5723334,0.71223813,0.7128635,0.80898845,0.72676075,0.7687301,0.89651513,0.9145706,0.8757991,0.8915683,0.8359642,0.67530835,0.87927127,0.49383214,0.76325,0.7164215,0.69121313,0.4798378,0.7437159,0.725137,0.892709,0.8169999,0.84252155,0.8703951,0.48342514,0.7997178,0.6644045,0.45185235,0.6437681,0.775682,0.5679399,0.5724627,0.78403574,0.8708037,0.5842569,0.66052604,0.6285062,0.5969988,0.48220694,0.73510027,0.6595861,0.4969551,0.8379123,0.8825464,0.5939026,0.71965027,0.7774391,0.74495816,0.41203022,0.87841797,0.8251247,0.7736807,0.88747144,0.4752946,0.91395015,0.47978508,0.850788,0.5779389,0.58910865,0.8601067,0.67434955,0.6396087,0.7523072,0.5751238,0.7770186,0.6992553,0.6659186,0.806913,0.7195617,0.76833665,0.81650525,0.79874563,0.5639464,0.7194971,0.5935234,0.46286,0.5464144,0.7123677,0.4470583,0.7308388,0.5575396,0.86743665,0.8045131,0.6457728,0.5134462,0.45353568,0.540221,0.45994577,0.4875214,0.78662765,0.5418321,0.8450917,0.85424864,0.48916346,0.8396406,0.762179,0.84614027,0.6539595,0.68108195,0.74613154,0.79271775,0.46489036,0.8288684,0.56424356,0.46060982,0.59398395,0.63140774,0.7336534,0.80627286,0.74603194,0.6907337,0.79376066,0.6484322,0.73315465,0.67440546,0.4674742,0.7064849,0.80845296,0.4371838,0.39605126,0.738908,0.6404706,0.7425668,0.8132347,0.7468929,0.39573017,0.85020125,0.7679033,0.51785845,0.62550527,0.5055958,0.8019548,0.84464335,0.44658074,0.8348309,0.56435513,0.72876525,0.39080566,0.39001048,0.9174924,0.83816075,0.5576576,0.8114135,0.69694746,0.8383287,0.7079576,0.81730413,0.847381,0.7565119,0.6960429,0.854703,0.9077703,0.9626031,0.9294152,0.9159572,0.7091657,0.46174282,0.4495185,0.912202,0.46636474,0.39572096,0.5560316,0.39320603,0.91866624,0.59383583,0.8183348,0.9138502,0.3942162
Agra,0.54453135,0.0,0.7752661,0.6419581,0.24193683,0.76677656,0.5895305,0.23279317,0.8912619,0.56813675,0.61770546,0.85911304,0.6306239,0.6475309,0.6623039,0.47183716,0.6673976,0.6056994,0.47015005,0.10990474,0.4514892,0.5811534,0.55817944,0.21181962,0.5095283,0.86906624,0.6803432,0.61204946,0.78416806,0.41181475,0.5851243,0.6764926,0.81387806,0.29325223,0.6264549,0.5340326,0.5134237,0.6411464,0.8195336,0.6894803,0.71617955,0.51294094,0.49981937,0.61004114,0.78918815,0.46479902,0.6653967,0.5588824,0.8867501,0.50404084,0.6634567,0.57380587,0.40133357,0.66659886,0.4391315,0.6989054,0.6207722,0.5926305,0.66038656,0.4707086,0.61393917,0.5373638,0.8042526,0.5369872,0.5883253,0.71073115,0.77456677,0.6761722,0.6254803,0.75209725,0.43213302,0.38660473,0.8276,0.6848793,0.7033917,0.5021267,0.2007033,0.51618373,0.32061854,0.8003625,0.8585358,0.6305767,0.65783894,0.5857446,0.57214713,0.3988029,0.6714351,0.51436645,0.59078217,0.59279114,0.2127025,0.28662738,0.6517646,0.18096942,0.6580671,0.5769205,0.123833366,0.5121441,0.42134115,0.7977044,0.6548431,0.26231468,0.27138153,0.315463,0.30988136,0.6289041,0.68372923,0.431583,0.22866648,0.7263869,0.33541706,0.36012423,0.5047324,0.43233305,0.38338178,0.3310878,0.69249946,0.6376753,0.2882873,0.6701358,0.7055967,0.35473624,0.389285,0.70117295,0.4644745,0.6664893,0.6555954,0.25967082,0.4782089,0.57073617,0.76570976,0.30056208,0.3657863,0.2407345,0.42651516,0.40961668,0.61561626,0.1088605,0.2631461,0.21461686,0.22453418,0.2841045,0.58426493,0.34936666,0.49286944,0.4547487,0.62550193,0.57356495,0.56601787,0.29958215,0.5510686,0.20498416,0.3365284,0.18102017,0.2921174,0.31926718,0.7619761,0.70804876,0.7626095,0.55528086,0.7018595,0.6203722,0.58279157,0.8392986,0.8016174,0.32843992,0.3856435,0.41279516,0.58862954,0.6272967,0.5524112,0.49112836,0.63186836,0.7881175,0.7172994,0.8646703,0.6841895,0.56952345,0.35096723,0.44169384,0.29205954,0.7798974,0.5507839,0.6595169,0.77620125,0.5232112,0.73741853,0.5406112,0.61887896,0.8063296,0.2569108,0.7112391,0.6527649,0.56546605,0.86222744,0.676203,0.30481625,0.3398193,0.5399165,0.5267471,0.67925614,0.6296108,0.5991899,0.18297744,0.23062414,0.24018347,0.75652885,0.70081735,0.393802,0.28905877,0.8945355,0.50046945,0.47802716,0.65169525,0.6981927,0.69824183,0.53351754,0.6181561,0.47687668,0.5535891,0.49003342,0.3986243,0.5100931,0.5944568,0.50275284,0.7739588,0.516703,0.63198835,0.64708257,0.6523511,0.71264094,0.44451252,0.7231449,0.6491003,0.7767048,0.2451064,0.46896392,0.57622296,0.5993131,0.64322853,0.47374037,0.4233482,0.43135086,0.4344666,0.6171469,0.70273364,0.25446245,0.32049638,0.7248083,0.8763368,0.5819589,0.12544154,0.71584266,0.29835767,0.44094533,0.32870892,0.5387278,0.6530204,0.19213876,0.27140307,0.5189909,0.55975467,0.6604322,0.6927777,0.40257174,0.48572224,0.4851321,0.47346872,0.6212179,0.87002105,0.4958297,0.443896,0.53095305,0.17146249,0.4440903,0.45689046,0.21073884,0.47366536,0.19742244,0.3449943,0.27898306,0.21516863,0.47045714,0.44322467,0.26840073,0.33167392,0.47265753,0.5541301,0.5470971,0.70042527,0.22966668,0.33277243,0.5141185,0.31286758,0.4431647,0.5445204,0.42944863,0.52549934,0.6249213,0.19785717,0.6861207,0.25618303,0.47838137,0.115365,0.6642865,0.49051327,0.5254923,0.20701116,0.42285967,0.47071004,0.11225183,0.17547402,0.11345125,0.18553257,0.89150316,0.7744939,0.21191917,0.5071798,0.7095295,0.32492405,0.70379114,0.49560207,0.50052273,0.63042086,0.61371374,0.6435871,0.7401002,0.3379706,0.5291587,0.38124263,0.2212505,0.5951599,0.5969306,0.66190165,0.27416337,0.6041667,0.31500852,0.77852666,0.6042184,0.5330367,0.5071284,0.84274876,0.648073,0.58451504,0.18168896,0.18732181,0.80607903,0.8210904,0.60480285,0.6814331,0.47132066,0.5687185,0.7869331,0.7375126,0.47327173,0.5338263,0.35585964,0.2165807,0.7868092,0.7186936,0.64740837,0.61062026,0.30154964,0.4963093,0.29262108,0.62753975,0.6492628,0.40430963,0.6077421,0.69527066,0.48279107,0.58691466,0.41752505,0.6274756,0.61507225,0.11232495,0.51753664,0.5664547,0.1172494,0.5849965,0.30058557,0.2613568,0.4371295,0.43648717,0.29076976,0.60836947,0.6971613,0.65190196,0.61584985,0.598246,0.6738398,0.68272483,0.20342934,0.5248722,0.7252158,0.5483453,0.63718975,0.5739398,0.20857327,0.67309135,0.7489526,0.23422197,0.20215905,0.1832768,0.76973933,0.592612,0.38988674,0.49776623,0.7698011,0.24978448,0.25797203,0.4465646,0.44596452,0.6580994,0.54298997,0.52200896,0.38671157,0.4093917,0.529033,0.7326709,0.3958336,0.55763555,0.5753624,0.68293864,0.7085362,0.62714064,0.5651432,0.47447157,0.6189015,0.18421632,0.23345731,0.45904148,0.4634959,0.61408633,0.57538503,0.6451986,0.3899451,0.41235903,0.4604593,0.73915106,0.6506708,0.28445354,0.65887415,0.6101731,0.57628,0.5827792,0.63947904,0.6351925,0.7944068,0.5452124,0.42722845,0.65593666,0.19043356,0.4151593,0.65910816,0.47875535,0.4609152,0.48417434,0.6281193,0.6284692,0.64727926,0.4637816,0.76178026,0.4752395,0.73881155,0.7009056,0.6679431,0.21469927,0.61676276,0.19649571,0.61475927,0.5745644,0.82916033,0.6736764,0.4618475,0.48031476,0.6875308,0.59418494,0.78732187,0.64406955,0.72286534,0.64286244,0.77257776,0.46376646,0.3066147,0.62620527,0.58620834,0.60650235,0.6248189,0.66450024,0.88021386,0.2318133,0.21803008,0.667649,0.5743269,0.5882691,0.62090814,0.6840693,0.30152875,0.69826627,0.5530849,0.13157828,0.3237134,0.2861026,0.27612722,0.45394102,0.52087027,0.4624241,0.43219823,0.69915617,0.5775415,0.516443,0.6982711,0.5766505,0.53419644,0.19687715,0.47725025,0.59384847,0.2304953,0.6167067,0.6615677,0.30225903,0.4518546,0.23163041,0.20872839,0.4670736,0.29140255,0.21108386,0.26895696,0.21743694,0.29248455,0.74195206,0.20790058,0.1137607,0.3143878,0.3295382,0.28016147,0.36600018,0.6777091,0.18298508,0.36747143,0.7361056,0.28637263,0.6774427,0.5017681,0.2816636,0.68490684,0.18030939,0.57062185,0.5815245,0.809028,0.16756096,0.1851325,0.4740186,0.31021708,0.5712683,0.69502944,0.6510062,0.5156683,0.7852518,0.40473527,0.7117957,0.3994912,0.25727418,0.5681194,0.49811393,0.48875004,0.53104264,0.5340188,0.21206464,0.58632994,0.36579946,0.51358634,0.22915201,0.3257783,0.3274034,0.18425804,0.40916818,0.6519114,0.27077916,0.60975975,0.18039438
