,Adilabad,Agra,Ahmadabad,Ahmadnagar,Aizawl,Ajmer,Akola,Alappuzha,Aligarh,Alirajpur,Almora,Alwar,Ambala,Ambedkar Nagar,Amravati,Amreli,Amritsar,Anand,Anantnag,Anjaw,Anugul,Anuppur,Araria,Ariyalur,Arwal,Ashoknagar,Auraiya,Aurangabad,Azamgarh,Bagalkot,Bageshwar,Baghpat,Bahraich,Baksa,Balaghat,Balangir,Baleshwar,Ballia,Balrampur,Banas Kantha,Banda,Banka,Bankura,Banswara,Bara Banki,Baramula,Baran,Barddhaman,Bareilly,Bargarh,Barmer,Barnala,Barpeta,Barwani,Bastar,Basti,Bathinda,Begusarai,Betul,Bhadrak,Bhagalpur,Bhandara,Bharatpur,Bharuch,Bhavnagar,Bhilwara,Bhind,Bhiwani,Bhojpur,Bhopal,Bidar,Bijapur,Bijnor,Bikaner,Bilaspur,Birbhum,Bishnupur,Bokaro,Bongaigaon,Budaun,Bulandshahr,Buldana,Bundi,Burhanpur,Buxar,Cachar,Central,Chamba,Chamoli,Champawat,Champhai,Chamrajnagar,Chandauli,Chandel,Chandigarh,Chandrapur,Changlang,Chatra,Chennai,Chhatarpur,Chhindwara,Chikkaballapura,Chikmagalur,Chirang,Chitradurga,Chitrakoot,Chittaurgarh,Chittoor,Churachandpur,Churu,Coimbatore,Cuddalore,Cuttack,Dadra & Nagar Haveli,Dakshin Bastar Dantewada,Dakshina Kannada,Damoh,Darbhanga,Darrang,Datia,Dausa,Davanagere,Debagarh,Dehradun,Deoghar,Deoria,Dewas,Dhalai,Dhamtari,Dhanbad,Dhar,Dharmapuri,Dharwad,Dhemaji,Dhenkanal,Dhubri,Dhule,Dibang Valley,Dibrugarh,Dima Hasao,Dimapur,Dindigul,Dindori,Diu,Doda,Dumka,Dungarpur,Durg,East,East Garo Hills,East Godavari,East Kameng,East Khasi Hills,East Siang,Ernakulam,Erode,Etah,Etawah,Faridabad,Faridkot,Farrukhabad,Fatehabad,Fatehgarh Sahib,Fatehpur,Firozabad,Gadag,Gajapati,Ganderbal,Gandhinagar,Ganganagar,Ganjam,Garhchiroli,Garhwa,Gautam Buddha Nagar,Gaya,Ghaziabad,Ghazipur,Giridih,Goalpara,Godda,Golaghat,Gonda,Gondiya,Gopalganj,Gorakhpur,Gumla,Guna,Guntur,Gurdaspur,Gwalior,Hailakandi,Hamirpur,Hanumangarh,Harda,Hardoi,Hardwar,Hassan,Haveri,Hazaribagh,Hingoli,Hisar,Hoshiarpur,Hyderabad,Idukki,Imphal East,Imphal West,Indore,Jabalpur,Jagatsinghapur,Jaintia Hills,Jaipur,Jaisalmer,Jajapur,Jalandhar,Jalaun,Jalgaon,Jalna,Jalor,Jalpaiguri,Jammu,Jamnagar,Jamtara,Jamui,Janjgir-Champa,Jashpur,Jaunpur,Jehanabad,Jhabua,Jhajjar,Jhalawar,Jhansi,Jharsuguda,Jhunjhunun,Jind,Jodhpur,Jorhat,Junagadh,Kachchh,Kaimur (Bhabua),Kaithal,Kalahandi,Kamrup,Kancheepuram,Kandhamal,Kangra,Kannauj,Kanniyakumari,Kannur,Kanpur Dehat,Kanpur Nagar,Kapurthala,Karaikal,Karauli,Karbi Anglong,Kargil,Karimganj,Karimnagar,Karnal,Karur,Kasaragod,Kathua,Katihar,Katni,Kaushambi,Kendrapara,Kendujhar,Khagaria,Khammam,Kheda,Kheri,Khordha,Khunti,Kinnaur,Kiphire,Kishanganj,Kishtwar,Kodagu,Kodarma,Kohima,Kokrajhar,Kolar,Kolasib,Kolhapur,Kolkata,Kollam,Koppal,Koraput,Korba,Koriya,Kota,Kottayam,Kozhikode,Krishna,Krishnagiri,Kulgam,Kullu,Kupwara,Kurnool,Kurukshetra,Kurung Kumey,Kushinagar,Lakhimpur,Lakhisarai,Lakshadweep,Lalitpur,Latehar,Latur,Lawangtlai,Leh (Ladakh),Lohardaga,Lohit,Longleng,Lower Dibang Valley,Lower Subansiri,Lucknow,Ludhiana,Lunglei,Madhepura,Madhubani,Madurai,Maharajganj,Mahasamund,Mahbubnagar,Mahendragarh,Mahesana,Mahoba,Mainpuri,Malappuram,Maldah,Malkangiri,Mamit,Mandi,Mandla,Mandsaur,Mandya,Mansa,Marigaon,Mathura,Mau,Mayurbhanj,Medak,Meerut,Mirzapur,Moga,Mokokchung,Mon,Moradabad,Morena,Muktsar,Mumbai,Munger,Murshidabad,Muzaffarnagar,Muzaffarpur,Nabarangapur,Nadia,Nagaon,Nagappattinam,Nagaur,Nagpur,Nainital,Nalanda,Nalbari,Nalgonda,Namakkal,Nanded,Nandurbar,Narayanpur,Narmada,Nashik,Navsari,Nawada,Nayagarh,Neemuch,New Delhi,Nicobar,Nizamabad,North,North & Middle Andaman,North 24 Parganas,North Goa,North Tripura,Nuapada,Pakur,Palakkad,Palamu,Pali,Palwal,Panch Mahals,Panchkula,Panipat,Panna,Papum Pare,Parbhani,Pashchim Champaran,Pashchim Medinipur,Pashchimi Singhbhum,Patan,Pathanamthitta,Patiala,Patna,Perambalur,Peren,Phek,Pilibhit,Pithoragarh,Porbandar,Prakasam,Pratapgarh,Puducherry,Pudukkottai,Pulwama,Punch,Pune,Purba Champaran,Purba Medinipur,Purbi Singhbhum,Puri,Puruliya,Rae Bareli,Raichur,Raigarh,Raipur,Raisen,Rajgarh,Rajkot,Rajnandgaon,Rajouri,Rajsamand,Ramanagara,Ramanathapuram,Ramban,Ramgarh,Ranchi,Rangareddy,Ratlam,Ratnagiri,Rayagada,Reasi,Rewa,Rewari,Ri Bhoi,Rohtak,Rohtas,Rudraprayag,Rupnagar,Sabar Kantha,Sagar,Saharanpur,Saharsa,Sahibganj,Sahibzada Ajit Singh Nagar,Saiha,Salem,Samastipur,Samba,Sambalpur,Sangli,Sangrur,Sant Kabir Nagar,Sant Ravi Das Nagar(Bhadohi),Saraikela-Kharsawan,Satara,Satna,Sawai Madhopur,Sehore,Senapati,Seoni,Serchhip,Shahdol,Shahid Bhagat Singh Nagar,Shahjahanpur,Shajapur,Sheikhpura,Sheohar,Sheopur,Shimla,Shivpuri,Siddharth Nagar,Sidhi,Sikar,Simdega,Sindhudurg,Singrauli,Sirmaur,Sirohi,Sirsa,Sitamarhi,Sitapur,Sivaganga,Sivasagar,Siwan,Solan,Solapur,Sonbhadra,Sonipat,Sonitpur,South,South 24 Parganas,South Andaman,South Garo Hills,South Goa,South Tripura,Sri Potti Sriramulu Nellore,Srikakulam,Srinagar,Subarnapur,Sultanpur,Sundargarh,Supaul,Surat,Surendranagar,Surguja,Tamenglong,Tapi,Tarn Taran,Tawang,Tehri Garhwal,Thane,Thanjavur,The Dangs,The Nilgiris,Theni,Thiruvallur,Thiruvananthapuram,Thiruvarur,Thoothukkudi,Thoubal,Thrissur,Tikamgarh,Tinsukia,Tirap,Tiruchirappalli,Tirunelveli,Tiruppur,Tiruvannamalai,Tonk,Tuensang,Tumkur,Udaipur,Udalguri,Udham Singh Nagar,Udhampur,Udupi,Ujjain,Ukhrul,Umaria,Una,Unnao,Upper Siang,Upper Subansiri,Uttar Bastar Kanker,Uttara Kannada,Uttarkashi,Vadodara,Vaishali,Valsad,Varanasi,Vellore,Vidisha,Viluppuram,Virudunagar,Visakhapatnam,Vizianagaram,Warangal,Wardha,Washim,Wayanad,West,West Garo Hills,West Godavari,West Kameng,West Khasi Hills,West Tripura,Wokha,Yadgir,Yamunanagar,Yanam,Yavatmal,Zunheboto
Adilabad,0.0,0.0,0.24472962,0.67109436,0.0,0.0,0.12975727,0.8873878,0.0,0.0,0.8155442,0.0,0.34815958,0.45918036,0.0,0.78487825,0.0,0.6345138,0.0,0.30358043,0.87734336,0.0,0.0,0.4456145,0.2764353,0.0,0.0,0.2111874,0.0,0.8370657,0.97243965,0.0,0.0,0.3215372,0.0,0.917263,0.9397607,0.0,0.0,0.0,0.0,0.0,0.74687284,0.0,0.0,0.0,0.0,0.8422482,0.0,0.25965595,0.0,0.7768267,0.0,0.0,0.0,0.0,0.1733605,0.0,0.0,0.8216287,0.0,0.49176955,0.43901983,0.79726034,0.3043827,0.0,0.0,0.5771913,0.35851568,0.0,0.5520717,0.0,0.0,0.0,0.0,0.389428,0.0,0.5327155,0.0,0.0,0.0,0.3840733,0.0,0.0,0.48846143,0.10511668,0.0,0.49238026,0.757167,0.58036566,0.0,0.92771137,0.0,0.392349,0.0,0.16965285,0.17005043,0.0,0.0,0.0,0.0,0.86865413,0.8931039,0.11364401,0.9316331,0.0,0.7196224,0.4377398,0.0,0.0,0.8084139,0.54843634,0.95116526,0.0,0.5449662,0.85742074,0.0,0.0,0.0,0.0,0.0,0.8204329,0.23723434,0.0,0.0,0.0,0.0,0.60824096,0.0,0.34168112,0.0,0.0,0.88568276,0.0,0.61638945,0.0,0.0,0.43608922,0.0,0.2529539,0.0,0.6877075,0.0,0.8345697,0.26092058,0.0,0.0,0.0,0.0,0.0,0.4076164,0.0,0.0,0.11527633,0.85608494,0.8894671,0.0,0.0,0.0,0.47401482,0.0,0.0,0.9362356,0.0,0.0,0.8091844,0.31327158,0.0,0.48514012,0.54504436,0.7875939,0.0,0.26206097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35390136,0.0,0.0,0.0,0.0,0.5229318,0.42503214,0.0,0.0,0.62469226,0.0,0.0,0.0,0.0,0.92372215,0.856385,0.4960405,0.0,0.0,0.73317605,0.44639373,0.93482286,0.0,0.0,0.0,0.0,0.9652347,0.0,0.0,0.0,0.80957854,0.7744264,0.0,0.87504584,0.0,0.0,0.77495766,0.7554492,0.8639272,0.0,0.0,0.0,0.0,0.0,0.6244001,0.0,0.7515351,0.0,0.0,0.7203466,0.92111087,0.0,0.0,0.25363848,0.7002643,0.46469897,0.0,0.0,0.4014573,0.2417415,0.41238856,0.7365804,0.74811167,0.0,0.5726091,0.8475449,0.0,0.0,0.24904764,0.8658781,0.0,0.0,0.4279526,0.0,0.97192687,0.0,0.7991049,0.80566466,0.10750391,0.0,0.0,0.0,0.63270664,0.7882873,0.0,0.5473735,0.57767886,0.0,0.9201155,0.0,0.68034905,0.0,0.0,0.0,0.8590831,0.16459331,0.46040234,0.24864823,0.8441958,0.18547405,0.8257286,0.7104761,0.87344915,0.607287,0.7528889,0.11131253,0.28890574,0.32103583,0.92274636,0.87747276,0.74685717,0.0,0.0,0.5093004,0.0,0.33086708,0.17062105,0.0,0.0,0.0,0.0,0.90660805,0.0,0.0,0.0,0.0,0.6711925,0.0,0.75368726,0.38696483,0.22079529,0.44426858,0.0,0.32223803,0.3170816,0.0,0.0,0.1402299,0.0,0.0,0.8766374,0.0,0.6834811,0.0,0.0,0.7451482,0.48708868,0.0,0.35371733,0.9297566,0.0,0.0,0.9565118,0.31722963,0.0,0.0,0.66914093,0.7776824,0.97430956,0.0,0.0,0.7296415,0.58575237,0.0,0.0,0.0,0.7303402,0.78927296,0.0,0.24516462,0.0,0.0,0.0,0.7048195,0.261381,0.96646863,0.0,0.24071664,0.0,0.0,0.1409763,0.97738796,0.9774872,0.0,0.0,0.0,0.39091218,0.0,0.782169,0.0,0.9132738,0.0,0.19293185,0.7795959,0.8913233,0.0,0.40004677,0.6801033,0.6899057,0.8306292,0.0,0.0,0.8518922,0.0,0.47479093,0.0,0.38020396,0.7567743,0.0,0.0,0.5244812,0.0,0.0,0.7359219,0.0,0.0,0.8623898,0.0,0.15470345,0.95865667,0.0,0.5807103,0.0,0.6220602,0.5717259,0.7762695,0.0,0.98289454,0.86297005,0.0,0.0,0.0,0.0,0.83757716,0.6039475,0.8412765,0.51055676,0.0,0.11008605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553236,0.0,0.9719369,0.0,0.8724866,0.0,0.90298575,0.0,0.9708382,0.70938474,0.0,0.0,0.3503829,0.0,0.12043691,0.36341068,0.7899589,0.8656485,0.6203215,0.37581566,0.0,0.0,0.0,0.85609376,0.0,0.8227606,0.0,0.1676872,0.83032405,0.7628083,0.2614179,0.0,0.0,0.51495767,0.6806429,0.0,0.0,0.0,0.5753073,0.0,0.463615,0.0,0.8473482,0.0,0.0,0.0,0.0,0.0,0.65978956,0.0,0.0,0.0,0.72894883,0.0,0.9547121,0.0,0.701358,0.0,0.0,0.0,0.0,0.9189856,0.22470501,0.26844957,0.85109925,0.0,0.0,0.3636314,0.4687216,0.0,0.48112792,0.86187714,0.0,0.5743464,0.5856564,0.78985137,0.697897,0.61438286,0.77251303,0.0,0.9386093,0.0,0.0,0.48489398,0.0,0.5231275,0.7350089,0.6322249,0.0,0.82368153,0.0,0.956308,0.0,0.8010688,0.80103976,0.42182687,0.85638666,0.88035893,0.657023,0.0,0.84046084,0.0,0.22414495,0.36237845,0.8886312,0.808757,0.8317147,0.7307435,0.0,0.3730937,0.95368266,0.0,0.6427171,0.0,0.76474226,0.7408331,0.0,0.45047376,0.0,0.7555879,0.0,0.28075504,0.0,0.74447685,0.7704053,0.21127614,0.65036124,0.0,0.41141903,0.0,0.8222116,0.0,0.9413411,0.8207705,0.36934578,0.76318574,0.7393557,0.13563271,0.0,0.7728309,0.0,0.0,0.6694767,0.47164664,0.0,0.70513064,0.30424413,0.7232661,0.0,0.8344922,0.0,0.46539885
Agra,0.0,0.0,0.0,0.0,0.3719612,0.63236004,0.0,0.0,0.9550909,0.3839127,0.0,0.9391669,0.0,0.12753513,0.0,0.0,0.0,0.0,0.55993134,0.24019141,0.0,0.0,0.0,0.0,0.0,0.26567835,0.689311,0.0,0.5739646,0.0,0.0,0.8148237,0.9119124,0.16731137,0.74394107,0.0,0.0,0.5641762,0.78384,0.23614101,0.9151495,0.0,0.0,0.5823659,0.7558112,0.40830103,0.46928817,0.0,0.9200577,0.25064906,0.79357314,0.0,0.90798515,0.577289,0.0,0.9056054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3016495,0.69610524,0.0,0.0,0.13587561,0.0,0.0,0.86403954,0.67610407,0.12560745,0.0,0.78846234,0.0,0.6171314,0.96003973,0.9088046,0.0,0.0,0.48980772,0.0,0.3944276,0.0,0.1380707,0.0,0.0,0.5861161,0.0,0.9649363,0.23211938,0.0,0.0,0.36718255,0.30611387,0.48513234,0.5195269,0.0,0.0,0.0,0.5246505,0.0,0.8039295,0.0,0.15443335,0.6913647,0.8272812,0.0,0.0,0.0,0.0,0.0,0.0,0.20244722,0.0,0.39994767,0.4209114,0.42928082,0.0,0.3437508,0.80532503,0.33005127,0.7232013,0.23333503,0.0,0.0,0.0,0.0,0.6223339,0.0,0.26728734,0.0,0.8021376,0.0,0.17445767,0.18972325,0.33458942,0.0,0.0,0.48711267,0.0,0.0,0.0,0.5548653,0.32131708,0.0,0.0,0.21527852,0.50872177,0.0,0.47184202,0.0,0.0,0.9476034,0.9474715,0.68229747,0.0,0.69266313,0.0,0.0,0.97808856,0.8954434,0.0,0.22837237,0.48447514,0.0,0.0,0.0,0.0,0.0,0.7193277,0.0,0.8125807,0.60866874,0.3739316,0.7202512,0.4246589,0.171656,0.8826307,0.0,0.0,0.0,0.0,0.1920712,0.0,0.0,0.63310206,0.5553381,0.0,0.15006101,0.0,0.9622711,0.769446,0.0,0.0,0.0,0.2156271,0.0,0.0,0.0,0.0,0.52656204,0.52895594,0.47903195,0.15361638,0.0,0.3300709,0.36046034,0.4940871,0.0,0.0,0.8010277,0.0,0.0,0.7818082,0.0,0.0,0.0,0.0,0.620969,0.0,0.0,0.7597451,0.0,0.5195071,0.0,0.3151959,0.732009,0.0,0.0,0.0,0.8656053,0.17768088,0.0,0.0,0.10019664,0.0,0.0,0.0,0.21761285,0.0,0.0,0.83659357,0.0,0.0,0.8596715,0.8237822,0.0,0.0,0.79122746,0.0,0.17270623,0.67684543,0.0,0.0,0.0,0.0,0.48189035,0.0,0.75304365,0.9108761,0.0,0.0,0.0,0.0,0.0,0.9531378,0.0,0.0,0.0,0.0,0.0,0.32645005,0.0,0.0,0.0,0.0,0.0,0.2114251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53367513,0.82413477,0.0,0.48633322,0.28964078,0.0,0.46065876,0.72300977,0.36564133,0.10807727,0.0,0.75519,0.0,0.0,0.7450069,0.0,0.0,0.0,0.0,0.36268842,0.1899385,0.91114086,0.0,0.0,0.0,0.0,0.2952025,0.83119917,0.12475081,0.0,0.0,0.0,0.7606804,0.90486586,0.0,0.0,0.653901,0.16697727,0.0,0.0,0.0,0.0,0.0,0.40009323,0.8600882,0.0,0.0,0.0,0.908533,0.8394017,0.0,0.0,0.0,0.7995876,0.622043,0.0,0.0,0.0,0.0,0.9227988,0.0,0.636178,0.0,0.0,0.0,0.7640615,0.0,0.66452,0.0,0.44076395,0.0,0.0,0.0,0.0,0.16135342,0.0,0.0,0.0,0.0,0.0,0.5566276,0.0,0.0,0.0,0.40102652,0.2104213,0.0,0.0,0.0,0.49105778,0.39524537,0.0,0.0,0.0,0.5183612,0.0,0.0,0.0,0.2619023,0.0,0.165465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752772,0.0,0.0,0.0,0.5230525,0.0,0.0,0.5474781,0.78825533,0.1830745,0.0,0.0,0.0,0.0,0.0,0.6012048,0.0,0.0,0.0,0.0,0.0,0.0,0.24388808,0.6142047,0.0,0.0,0.0,0.68543756,0.0,0.0,0.0,0.69073373,0.0,0.0,0.43041736,0.16754349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15403274,0.85733914,0.0,0.41702333,0.0,0.4653337,0.0,0.0,0.44302204,0.0,0.0,0.0,0.70110935,0.46122876,0.0,0.0,0.3107816,0.5587067,0.0,0.0,0.0,0.0,0.0,0.0,0.94701,0.0,0.0,0.0,0.4722981,0.0,0.0,0.86693436,0.28930843,0.0,0.0,0.0,0.5312756,0.0,0.8884966,0.0,0.26724723,0.9378199,0.0,0.20715344,0.0,0.0,0.39131021,0.7625318,0.0,0.0,0.0,0.0,0.0,0.1464801,0.0,0.0,0.0,0.0,0.0,0.0,0.7507927,0.0,0.0,0.3088607,0.0,0.0,0.0,0.0,0.0,0.45145848,0.0,0.0,0.0,0.0,0.0,0.0,0.19878754,0.0,0.0,0.0,0.6574493,0.0,0.16129537,0.25553098,0.23761845,0.0,0.0,0.0,0.0,0.8542815,0.0,0.0,0.6588314,0.0,0.74930626,0.0,0.0,0.68731385,0.0,0.0,0.0,0.86065954,0.3132834,0.57485455,0.0,0.0,0.40695378,0.0,0.0,0.0,0.9072055,0.0,0.3991064,0.0,0.0,0.1766613,0.0,0.0,0.0,0.0,0.0,0.37983543,0.0,0.0,0.0,0.27428776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,0.24472962,0.0,0.0,0.0,0.0,0.0,0.88382626,0.46980166,0.0,0.22541218,0.0,0.0,0.9137634,0.0,0.78075975,0.5497625,0.80201274,0.5387626,0.0,0.0,0.0,0.7218785,0.52063775,0.0,0.82008964,0.30693895,0.0,0.57481843,0.0,0.2878671,0.256987,0.0,0.0,0.0,0.0,0.28758943,0.0,0.0,0.0,0.35904342,0.0,0.5261312,0.3817075,0.0,0.0,0.0,0.0,0.3573654,0.0,0.0,0.0,0.0,0.0,0.0,0.56461394,0.0,0.5981463,0.49940127,0.42636302,0.0,0.54167485,0.7820098,0.8630139,0.0,0.8739051,0.0,0.0,0.59204704,0.6615835,0.45114958,0.0,0.55691445,0.0,0.0,0.37173218,0.668099,0.0,0.7484968,0.0,0.0,0.0,0.92662257,0.0,0.10547269,0.64394325,0.0,0.5948967,0.0,0.0,0.0,0.0,0.27427194,0.0,0.0,0.0,0.854968,0.0,0.20461124,0.0,0.0,0.5093261,0.21618313,0.40799037,0.0,0.25411174,0.0,0.0,0.0,0.0,0.0,0.7469879,0.0,0.12296124,0.0,0.9082986,0.0,0.22569337,0.73220766,0.0,0.0,0.0,0.7313864,0.0,0.0,0.12750694,0.0,0.3431616,0.0,0.514856,0.9626588,0.54283637,0.0,0.3150946,0.0,0.0,0.0,0.7221888,0.0,0.0,0.0,0.39822328,0.74684423,0.0,0.0,0.0,0.4778749,0.0,0.0,0.5748342,0.20746234,0.0,0.0,0.13435374,0.0,0.48521477,0.0,0.0,0.0,0.0,0.8387353,0.0,0.64883405,0.20829085,0.0,0.0,0.18625878,0.0,0.0,0.65839666,0.34895837,0.0,0.75271195,0.69695425,0.0,0.59079134,0.0,0.0,0.1197651,0.0,0.0,0.0,0.0,0.9273254,0.6272603,0.26974043,0.80988723,0.38473636,0.0,0.9607007,0.0,0.0,0.0,0.20702513,0.84651315,0.0,0.0,0.3108107,0.5579437,0.63780445,0.37408847,0.38522798,0.7374341,0.3424949,0.40996704,0.0,0.0,0.1522267,0.27316666,0.15046728,0.0,0.0,0.0,0.0,0.7849317,0.0,0.22324501,0.5258135,0.0,0.68819207,0.0,0.47489706,0.3688131,0.0,0.72753006,0.0,0.0,0.7689274,0.120906815,0.6139651,0.0,0.0,0.0,0.187292,0.5580642,0.0,0.0,0.85422343,0.3768439,0.47265223,0.47596025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251823,0.0,0.0,0.48352572,0.67722905,0.0,0.13165872,0.0,0.0,0.29280993,0.7800092,0.0,0.7539539,0.0,0.5029102,0.0,0.0,0.0,0.0,0.39960185,0.0,0.78659207,0.0,0.4919597,0.9235917,0.0,0.633186,0.35374776,0.0,0.3474086,0.60771406,0.83274764,0.0,0.14336,0.0,0.35974938,0.7719446,0.5398647,0.39857706,0.252644,0.8198074,0.8010351,0.0,0.44398248,0.63057935,0.0,0.0,0.0,0.0,0.0,0.0,0.83689475,0.0,0.0,0.0,0.5120624,0.12513514,0.0,0.4617867,0.5957544,0.0,0.0,0.74720937,0.0,0.6200481,0.0,0.0,0.0,0.7825542,0.0,0.6461579,0.63958746,0.0,0.0,0.28824905,0.6285573,0.308095,0.8186669,0.0,0.0,0.75600475,0.7910875,0.0,0.0,0.0,0.0,0.47950333,0.18456857,0.64629614,0.0,0.0,0.80661243,0.0,0.14969157,0.0,0.0,0.80139124,0.6254496,0.25744712,0.0,0.0,0.8122831,0.6494494,0.82115304,0.55434084,0.0,0.7940964,0.0,0.67685926,0.86734754,0.42549002,0.0,0.8901304,0.0,0.608935,0.0,0.33922628,0.16488658,0.69756734,0.86382335,0.25258395,0.9436818,0.68002826,0.0,0.65877134,0.0,0.0,0.0,0.0,0.0,0.1837159,0.0,0.743272,0.0,0.71827114,0.0,0.17182402,0.6819495,0.29513794,0.4647547,0.0,0.97813654,0.0,0.5102262,0.2274348,0.0,0.22024083,0.5670905,0.6217217,0.7935971,0.6683637,0.5176791,0.65724295,0.8644253,0.31481493,0.13760297,0.8668695,0.0,0.0,0.76976824,0.0,0.0,0.22847082,0.5924601,0.0,0.0,0.0,0.27880841,0.6092813,0.88148576,0.0,0.7315708,0.0,0.4051707,0.73111343,0.77166027,0.41162467,0.3586245,0.873698,0.0,0.0,0.0,0.0,0.11066414,0.0,0.5235456,0.78473943,0.0,0.0,0.27674356,0.0,0.0,0.12363413,0.0,0.0,0.88441974,0.7677586,0.0,0.6731545,0.83815694,0.0,0.0,0.75765115,0.0,0.61449516,0.0,0.0,0.69284236,0.0,0.0,0.4735436,0.0,0.0,0.0,0.9012823,0.0,0.107235275,0.0,0.5197364,0.0,0.27975494,0.0,0.49222988,0.63274467,0.0,0.55126876,0.7805001,0.7356163,0.13497902,0.0,0.57955384,0.0,0.15873413,0.0,0.6719911,0.19688539,0.0,0.0,0.0,0.57160217,0.35080948,0.0,0.0,0.0,0.7945009,0.0,0.0,0.0,0.6743475,0.0,0.7519896,0.8119476,0.0,0.0,0.0,0.84342164,0.0,0.0,0.0,0.0,0.0,0.42615575,0.72541094,0.3035527,0.8892599,0.5022554,0.0,0.40284687,0.8811311,0.0,0.0,0.8013327,0.0,0.75725913,0.0,0.0,0.0,0.5658084,0.0,0.0,0.0,0.6165878,0.24521685,0.0,0.0,0.5689753,0.0,0.0,0.0,0.0,0.8668019,0.19543763,0.0,0.0,0.0,0.4924454,0.0,0.0,0.0,0.21015058,0.0,0.0,0.0,0.0,0.74364114,0.0,0.0,0.866075,0.63736624,0.0,0.0,0.0,0.17482565,0.0,0.0,0.0,0.0,0.0,0.7246224,0.86210716,0.7939681,0.22193025,0.2937869,0.0,0.0,0.0,0.83242583,0.9655817,0.6052828,0.8527043,0.657678,0.7420591,0.8242631
